300.00	0.092488802969456
301.00	0.089265696704388
302.00	0.086182698607445
303.00	0.084361001849174
304.00	0.083239898085594
305.00	0.082539200782776
306.00	0.082258999347687
307.00	0.082679398357868
308.00	0.083520196378231
309.00	0.084501102566719
310.00	0.086462996900082
311.00	0.089125603437424
312.00	0.091647997498512
313.00	0.094730898737907
314.00	0.09921520203352
315.00	0.10299900174141
316.00	0.10664200037718
317.00	0.11168699711561
318.00	0.11505000293255
319.00	0.11785300076008
320.00	0.12135700136423
321.00	0.12289799749851
322.00	0.12345799803734
323.00	0.12289799749851
324.00	0.12149699777365
325.00	0.11953499913216
326.00	0.11631199717522
327.00	0.11364900320768
328.00	0.11014600098133
329.00	0.10453999787569
330.00	0.1001959964633
331.00	0.096132300794125
332.00	0.089546002447605
333.00	0.084781400859356
334.00	0.080156899988651
335.00	0.073290400207043
336.00	0.06880609691143
337.00	0.063901297748089
338.00	0.057314999401569
339.00	0.053251098841429
340.00	0.049327298998833
341.00	0.043721999973059
342.00	0.040358699858189
343.00	0.037275798618793
344.00	0.033351998776197
345.00	0.030829599127173
346.00	0.028447300195694
347.00	0.025504499673843
348.00	0.023542599752545
349.00	0.022001100704074
350.00	0.020319499075413
351.00	0.019338600337505
352.00	0.018217500299215
353.00	0.017376700416207
354.00	0.016956299543381
355.00	0.016255600377917
356.00	0.015554900281131
357.00	0.015414799563587
358.00	0.015274699777365
359.00	0.015134500339627
360.00	0.015274699777365
361.00	0.015134500339627
362.00	0.015134500339627
363.00	0.015554900281131
364.00	0.015975300222635
365.00	0.016255600377917
366.00	0.016535900533199
367.00	0.016395699232817
368.00	0.016675999388099
369.00	0.017236499115825
370.00	0.017516799271107
371.00	0.017797099426389
372.00	0.017937200143933
373.00	0.018077399581671
374.00	0.018217500299215
375.00	0.018497800454497
376.00	0.018778000026941
377.00	0.018778000026941
378.00	0.019198400899768
379.00	0.019618799909949
380.00	0.019618799909949
381.00	0.019758999347687
382.00	0.019758999347687
383.00	0.019758999347687
384.00	0.020179400220513
385.00	0.020459599792957
386.00	0.020179400220513
387.00	0.019899100065231
388.00	0.019758999347687
389.00	0.019338600337505
390.00	0.019338600337505
391.00	0.019338600337505
392.00	0.019058300182223
393.00	0.018918199464679
394.00	0.018497800454497
395.00	0.018357599154115
396.00	0.018217500299215
397.00	0.018497800454497
398.00	0.018637899309397
399.00	0.018637899309397
400.00	0.019058300182223
401.00	0.019058300182223
402.00	0.019338600337505
403.00	0.019618799909949
404.00	0.020179400220513
405.00	0.020739899948239
406.00	0.020880000665784
407.00	0.021300399675965
408.00	0.021860999986529
409.00	0.022281400859356
410.00	0.022841900587082
411.00	0.02368270047009
412.00	0.024243300780654
413.00	0.025364400818944
414.00	0.026485400274396
415.00	0.027466399595141
416.00	0.02900779992342
417.00	0.030409200116992
418.00	0.031950701028109
419.00	0.034052699804306
420.00	0.035734299570322
421.00	0.037556100636721
422.00	0.040498901158571
423.00	0.042741000652313
424.00	0.044983200728893
425.00	0.04848650097847
426.00	0.051008999347687
427.00	0.0536715015769
428.00	0.057735398411751
429.00	0.060818400233984
430.00	0.064041502773762
431.00	0.068385697901249
432.00	0.071748897433281
433.00	0.075112096965313
434.00	0.080016799271107
435.00	0.083800502121449
436.00	0.087584100663662
437.00	0.093469701707363
438.00	0.097953997552395
439.00	0.102719001472
440.00	0.11014600098133
441.00	0.11589100211859
442.00	0.12205699831247
443.00	0.13144600391388
444.00	0.13901400566101
445.00	0.14700099825859
446.00	0.15905299782753
447.00	0.16858200728893
448.00	0.17853100597858
